candidate_id,bill_id,vote
412634,51,Yea
412637,51,Yea
412638,51,Yea
412639,51,Yea
412641,51,Yea
412644,51,Yea
412646,51,Yea
412647,51,Yea
412648,51,Yea
412649,51,Yea
412652,51,Yea
412653,51,Not Voting
412654,51,Yea
412655,51,Yea
412657,51,Yea
412660,51,Yea
412661,51,Yea
412662,51,Yea
412670,51,Yea
412673,51,Yea
412674,51,Yea
412675,51,Yea
412676,51,Yea
412677,51,Yea
412682,51,Yea
412683,51,Nay
412684,51,Yea
412685,51,Yea
412686,51,Yea
412687,51,Yea
412688,51,Yea
412689,51,Yea
412690,51,Yea
412691,51,Yea
412692,51,Yea
412693,51,Yea
412694,51,Yea
412695,51,Yea
412696,51,Yea
412697,51,Yea
412698,51,Yea
412699,51,Yea
412700,51,Yea
412701,51,Yea
412702,51,Yea
412703,51,Yea
412704,51,Yea
412705,51,Yea
412706,51,Yea
412707,51,Yea
412708,51,Yea
412709,51,Yea
412710,51,Yea
412712,51,Yea
412713,51,Yea
412714,51,Yea
412717,51,Yea
412718,51,Yea
412721,51,Yea
412722,51,Yea
412724,51,Yea
412725,51,Yea
412726,51,Yea
412728,51,Yea
412730,51,Yea
412731,51,Yea
412732,51,Yea
412735,51,Yea
412736,51,Yea
412738,51,Yea
412739,51,Yea
412740,51,Yea
412744,51,Yea
412745,51,Yea
412746,51,Yea
412747,51,Yea
412748,51,Yea
412749,51,Yea
412750,51,Yea
412751,51,Yea
412753,51,Yea
412754,51,Yea
412755,51,Yea
412756,51,Yea
412757,51,Yea
412758,51,Not Voting
412759,51,Yea
412760,51,Yea
412761,51,Yea
412762,51,Yea
412763,51,Yea
412764,51,Yea
412765,51,Yea
412766,51,Yea
412767,51,Yea
412768,51,Yea
412769,51,Yea
412771,51,Yea
412772,51,Yea
412773,51,Yea
412774,51,Yea
412775,51,Yea
412776,51,Yea
412777,51,Yea
412778,51,Yea
412779,51,Yea
412780,51,Yea
412781,51,Yea
412782,51,Yea
412783,51,Yea
412784,51,Yea
412785,51,Yea
412786,51,Yea
412787,51,Yea
412788,51,Yea
412789,51,Yea
412790,51,Yea
412791,51,Yea
412792,51,Yea
412793,51,Yea
412794,51,Not Voting
412795,51,Yea
412796,51,Yea
412797,51,Yea
412798,51,Yea
412799,51,Yea
412800,51,Yea
412801,51,Yea
412802,51,Yea
412803,51,Yea
412804,51,Yea
412805,51,Yea
412806,51,Yea
412807,51,Yea
412808,51,Yea
412809,51,Yea
412810,51,Yea
412811,51,Yea
412812,51,Yea
412813,51,Yea
412814,51,Yea
412815,51,Yea
412816,51,Yea
412817,51,Yea
412818,51,Yea
412819,51,Yea
412820,51,Yea
412821,51,Yea
412822,51,Yea
412823,51,Yea
412824,51,Yea
412825,51,Yea
412826,51,Yea
412827,51,Yea
412828,51,Yea
412829,51,Yea
412830,51,Yea
412831,51,Yea
412832,51,Yea
412833,51,Yea
412834,51,Yea
412835,51,Yea
412836,51,Yea
412837,51,Yea
412842,51,Yea
400004,50,Yea
400029,50,Yea
400030,50,Yea
400033,50,Yea
400046,50,Yea
400052,50,Yea
400057,50,Yea
400068,50,Yea
400069,50,Yea
400071,50,Yea
400074,50,Yea
400075,50,Yea
400077,50,Yea
400081,50,Yea
400090,50,Yea
400093,50,Not Voting
400097,50,Yea
400100,50,Yea
400101,50,Yea
400103,50,Yea
400108,50,Yea
400111,50,Yea
400114,50,Yea
400122,50,Yea
400124,50,Yea
400157,50,Yea
400158,50,Yea
400162,50,Yea
400170,50,Yea
400189,50,Yea
400199,50,Yea
400204,50,Yea
400209,50,Not Voting
400211,50,Yea
400218,50,Not Voting
400219,50,Yea
400220,50,Yea
400230,50,Yea
400232,50,Yea
400233,50,Yea
400237,50,Yea
400240,50,Yea
400245,50,Yea
400246,50,Not Voting
400247,50,Yea
400249,50,Yea
400251,50,Yea
400259,50,Yea
400263,50,Yea
400271,50,Yea
400289,50,Yea
400290,50,Yea
400291,50,Yea
400297,50,Yea
400308,50,Yea
400309,50,Yea
400316,50,Yea
400326,50,Yea
400340,50,Yea
400341,50,Yea
400347,50,Yea
400349,50,Yea
400350,50,Not Voting
400352,50,Yea
400355,50,Yea
400360,50,Yea
400361,50,Yea
400363,50,Yea
400364,50,Yea
400365,50,Not Voting
400366,50,Yea
400371,50,Yea
400373,50,Yea
400376,50,Yea
400379,50,Yea
400380,50,Yea
400402,50,Yea
400403,50,Yea
400404,50,Yea
400411,50,Yea
400414,50,Yea
400416,50,Yea
400417,50,Yea
400419,50,Yea
400422,50,Yea
400433,50,Yea
400440,50,Yea
400616,50,Yea
400618,50,Yea
400623,50,Yea
400630,50,Yea
400639,50,Yea
400640,50,Yea
400641,50,Yea
400643,50,Yea
400644,50,Yea
400651,50,Yea
400653,50,Yea
400654,50,Yea
400655,50,Yea
400656,50,Yea
400657,50,Yea
400659,50,Yea
400661,50,Yea
400663,50,Yea
412186,50,Yea
412189,50,Yea
412190,50,Yea
412191,50,Yea
412192,50,Yea
412193,50,Yea
412195,50,Yea
412196,50,Yea
412199,50,Yea
412209,50,Yea
412211,50,Yea
412212,50,Yea
412213,50,Yea
412217,50,Yea
412221,50,Yea
412226,50,Yea
412236,50,Yea
412239,50,Yea
412250,50,Yea
412255,50,Yea
412256,50,Yea
412257,50,Yea
412258,50,Yea
412259,50,Yea
412261,50,Yea
412272,50,Yea
412278,50,Yea
412282,50,Yea
412283,50,Yea
412286,50,Yea
412292,50,Yea
412293,50,Yea
412295,50,Yea
412302,50,Yea
412307,50,Yea
412309,50,Yea
412310,50,Yea
412315,50,Yea
412317,50,Yea
412318,50,Yea
412319,50,Yea
412327,50,Yea
412331,50,Yea
412379,50,Yea
412382,50,Yea
412385,50,Yea
412388,50,Yea
412393,50,Yea
412394,50,Not Voting
412395,50,Yea
412396,50,Yea
412397,50,Yea
412399,50,Yea
412400,50,Yea
412402,50,Yea
412404,50,Not Voting
412405,50,Not Voting
412410,50,Yea
412412,50,Not Voting
412416,50,Yea
412417,50,Yea
412421,50,Yea
412427,50,Yea
412432,50,Not Voting
412434,50,Yea
412435,50,Yea
412437,50,Yea
412438,50,Nay
412443,50,Yea
412444,50,Yea
412445,50,Yea
412460,50,Yea
412461,50,Yea
412463,50,Yea
412465,50,Yea
412470,50,Yea
412472,50,Yea
412476,50,Yea
412477,50,Yea
412480,50,Yea
412485,50,Yea
412486,50,Yea
412487,50,Yea
412488,50,Yea
412500,50,Yea
412501,50,Yea
412503,50,Nay
412505,50,Yea
412506,50,Not Voting
412510,50,Yea
412511,50,Yea
412512,50,Yea
412513,50,Yea
412514,50,Yea
412516,50,Yea
412517,50,Yea
412519,50,Yea
412520,50,Yea
412521,50,Yea
412522,50,Yea
412523,50,Yea
412525,50,Yea
412529,50,Not Voting
412531,50,Yea
412532,50,Yea
412534,50,Yea
412536,50,Yea
412537,50,Yea
412538,50,Yea
412539,50,Yea
412541,50,Yea
412543,50,Yea
412546,50,Yea
412548,50,Yea
412550,50,Yea
412552,50,Yea
412553,50,Yea
412557,50,Yea
412559,50,Yea
412560,50,Yea
412561,50,Yea
412562,50,Yea
412563,50,Yea
412564,50,Yea
412565,50,Yea
412566,50,Yea
412568,50,Yea
412569,50,Yea
412571,50,Yea
412572,50,Yea
412574,50,Yea
412576,50,Yea
412578,50,Yea
412579,50,Yea
412580,50,Yea
412581,50,Yea
412583,50,Yea
412584,50,Yea
412585,50,Yea
412595,50,Yea
412596,50,Yea
412600,50,Yea
412601,50,Yea
412606,50,Yea
412607,50,Yea
412608,50,Yea
412609,50,Yea
412610,50,Yea
412612,50,Yea
412613,50,Yea
412615,50,Yea
412616,50,Yea
412617,50,Yea
412619,50,Yea
412622,50,Yea
412623,50,Yea
412624,50,Yea
412625,50,Yea
412629,50,Yea
412630,50,Yea
412631,50,Yea
412632,50,Yea
412634,50,Yea
412637,50,Yea
412638,50,Yea
412639,50,Yea
412641,50,Yea
412644,50,Yea
412646,50,Yea
412647,50,Yea
412648,50,Yea
412649,50,Yea
412652,50,Yea
412653,50,Not Voting
412654,50,Yea
412655,50,Yea
412657,50,Yea
412660,50,Yea
412661,50,Yea
412662,50,Yea
412670,50,Yea
412673,50,Yea
412674,50,Yea
412675,50,Yea
412676,50,Yea
412677,50,Yea
412682,50,Yea
412683,50,Yea
412684,50,Yea
412685,50,Yea
412686,50,Yea
412687,50,Yea
412688,50,Yea
412689,50,Yea
412690,50,Nay
412691,50,Yea
412692,50,Yea
412693,50,Yea
412694,50,Yea
412695,50,Yea
412696,50,Yea
412697,50,Yea
412698,50,Yea
412699,50,Yea
412700,50,Yea
412701,50,Yea
412702,50,Yea
412703,50,Yea
412704,50,Yea
412705,50,Yea
412706,50,Yea
412707,50,Yea
412708,50,Yea
412709,50,Yea
412710,50,Yea
412712,50,Yea
412713,50,Yea
412714,50,Yea
412717,50,Yea
412718,50,Yea
412721,50,Yea
412722,50,Yea
412724,50,Yea
412725,50,Yea
412726,50,Yea
412728,50,Yea
412730,50,Yea
412731,50,Yea
412732,50,Yea
412735,50,Yea
412736,50,Yea
412738,50,Yea
412739,50,Yea
412740,50,Yea
412744,50,Yea
412745,50,Yea
412746,50,Yea
412747,50,Yea
412748,50,Yea
412749,50,Yea
412750,50,Yea
412751,50,Yea
412753,50,Yea
412754,50,Yea
412755,50,Yea
412756,50,Yea
412757,50,Yea
412758,50,Not Voting
412759,50,Yea
412760,50,Yea
412761,50,Yea
412762,50,Yea
412763,50,Yea
412764,50,Not Voting
412765,50,Yea
412766,50,Yea
412767,50,Yea
412768,50,Yea
412769,50,Yea
412771,50,Yea
412772,50,Yea
412773,50,Yea
412774,50,Yea
412775,50,Yea
412776,50,Yea
412777,50,Yea
412778,50,Yea
412779,50,Yea
412780,50,Yea
412781,50,Yea
412782,50,Yea
412783,50,Yea
412784,50,Yea
412785,50,Yea
412786,50,Yea
412787,50,Yea
412788,50,Yea
412789,50,Yea
412790,50,Yea
412791,50,Yea
412792,50,Yea
412793,50,Yea
412794,50,Not Voting
412795,50,Yea
412796,50,Yea
412797,50,Yea
412798,50,Yea
412799,50,Yea
412800,50,Yea
412801,50,Yea
412802,50,Yea
412803,50,Yea
412804,50,Yea
412805,50,Yea
412806,50,Yea
412807,50,Yea
412808,50,Yea
412809,50,Yea
412810,50,Yea
412811,50,Yea
412812,50,Yea
412813,50,Yea
412814,50,Yea
412815,50,Yea
412816,50,Yea
412817,50,Yea
412818,50,Yea
412819,50,Yea
412820,50,Yea
412821,50,Yea
412822,50,Yea
412823,50,Yea
412824,50,Yea
412825,50,Yea
412826,50,Yea
412827,50,Yea
412828,50,Yea
412829,50,Yea
412830,50,Yea
412831,50,Yea
412832,50,Yea
412833,50,Yea
412834,50,Yea
412835,50,Yea
412836,50,Yea
412837,50,Yea
412842,50,Yea
400004,49,Yea
400029,49,Yea
400030,49,Yea
400033,49,Yea
400046,49,Yea
400052,49,Not Voting
400057,49,Yea
400068,49,Yea
400069,49,Yea
400071,49,Yea
400074,49,Yea
400075,49,Yea
400077,49,Yea
400081,49,Yea
400090,49,Yea
400093,49,Yea
400097,49,Yea
400100,49,Yea
400101,49,Yea
400103,49,Yea
400108,49,Yea
400111,49,Yea
400114,49,Yea
400122,49,Yea
400124,49,Yea
400157,49,Yea
400158,49,Yea
400162,49,Yea
400170,49,Yea
400189,49,Yea
400199,49,Yea
400204,49,Yea
400209,49,Not Voting
400211,49,Yea
400218,49,Yea
400219,49,Yea
400220,49,Yea
400230,49,Yea
400232,49,Yea
400233,49,Yea
400237,49,Yea
400240,49,Yea
400245,49,Yea
400246,49,Yea
400247,49,Yea
400249,49,Yea
400251,49,Yea
400259,49,Yea
400263,49,Yea
400271,49,Yea
400289,49,Yea
400290,49,Yea
400291,49,Yea
400297,49,Yea
400308,49,Yea
400309,49,Yea
400316,49,Yea
400326,49,Yea
400340,49,Yea
400341,49,Yea
400347,49,Yea
400349,49,Yea
400350,49,Yea
400352,49,Yea
400355,49,Yea
400360,49,Yea
400361,49,Yea
400363,49,Yea
400364,49,Yea
400365,49,Not Voting
400366,49,Yea
400371,49,Yea
400373,49,Yea
400376,49,Yea
400379,49,Yea
400380,49,Yea
400402,49,Yea
400403,49,Yea
400404,49,Yea
400411,49,Yea
400414,49,Yea
400416,49,Yea
400417,49,Yea
400419,49,Yea
400422,49,Yea
400433,49,Yea
400440,49,Yea
400616,49,Yea
400618,49,Yea
400623,49,Yea
400630,49,Yea
400639,49,Yea
400640,49,Yea
400641,49,Yea
400643,49,Yea
400644,49,Yea
400651,49,Yea
400653,49,Yea
400654,49,Yea
400655,49,Yea
400656,49,Yea
400657,49,Yea
400659,49,Yea
400661,49,Yea
400663,49,Yea
412186,49,Yea
412189,49,Yea
412190,49,Yea
412191,49,Yea
412192,49,Yea
412193,49,Yea
412195,49,Yea
412196,49,Yea
412199,49,Yea
412209,49,Yea
412211,49,Yea
412212,49,Yea
412213,49,Yea
412217,49,Yea
412221,49,Yea
412226,49,Yea
412236,49,Yea
412239,49,Yea
412250,49,Yea
412255,49,Yea
412256,49,Yea
412257,49,Yea
412258,49,Yea
412259,49,Yea
412261,49,Yea
412272,49,Yea
412278,49,Yea
412282,49,Yea
412283,49,Yea
412286,49,Yea
412292,49,Yea
412293,49,Yea
412295,49,Yea
412302,49,Yea
412307,49,Yea
412309,49,Yea
412310,49,Yea
412315,49,Yea
412317,49,Yea
412318,49,Yea
412319,49,Yea
412327,49,Yea
412331,49,Yea
412379,49,Yea
412382,49,Yea
412385,49,Yea
412388,49,Yea
412393,49,Yea
412394,49,Yea
412395,49,Yea
412396,49,Yea
412397,49,Yea
412399,49,Yea
412400,49,Yea
412402,49,Yea
412404,49,Yea
412405,49,Yea
412410,49,Yea
412412,49,Not Voting
412416,49,Yea
412417,49,Yea
412421,49,Yea
412427,49,Yea
412432,49,Yea
412434,49,Yea
412435,49,Yea
412437,49,Yea
412438,49,Nay
412443,49,Yea
412444,49,Yea
412445,49,Yea
412460,49,Yea
412461,49,Yea
412463,49,Yea
412465,49,Yea
412470,49,Yea
412472,49,Yea
412476,49,Yea
412477,49,Not Voting
412480,49,Yea
412485,49,Yea
412486,49,Yea
412487,49,Yea
412488,49,Yea
412500,49,Yea
412501,49,Yea
412503,49,Nay
412505,49,Yea
412506,49,Not Voting
412510,49,Yea
412511,49,Yea
412512,49,Yea
412513,49,Yea
412514,49,Yea
412516,49,Yea
412517,49,Yea
412519,49,Yea
412520,49,Yea
412521,49,Yea
412522,49,Yea
412523,49,Yea
412525,49,Yea
412529,49,Yea
412531,49,Yea
412532,49,Yea
412534,49,Yea
412536,49,Yea
412537,49,Yea
412538,49,Yea
412539,49,Yea
412541,49,Yea
412543,49,Yea
412546,49,Yea
412548,49,Yea
412550,49,Yea
412552,49,Yea
412553,49,Yea
412557,49,Yea
412559,49,Yea
412560,49,Yea
412561,49,Yea
412562,49,Yea
412563,49,Yea
412564,49,Yea
412565,49,Yea
412566,49,Yea
412568,49,Yea
412569,49,Yea
412571,49,Yea
412572,49,Yea
412574,49,Yea
412576,49,Yea
412578,49,Yea
412579,49,Yea
412580,49,Yea
412581,49,Yea
412583,49,Yea
412584,49,Yea
412585,49,Yea
412595,49,Yea
412596,49,Yea
412600,49,Yea
412601,49,Yea
412606,49,Yea
412607,49,Yea
412608,49,Yea
412609,49,Yea
412610,49,Yea
412612,49,Yea
412613,49,Yea
412615,49,Yea
412616,49,Yea
412617,49,Yea
412619,49,Yea
412622,49,Yea
412623,49,Yea
412624,49,Yea
412625,49,Yea
412629,49,Yea
412630,49,Yea
412631,49,Yea
412632,49,Yea
412634,49,Yea
412637,49,Yea
412638,49,Yea
412639,49,Yea
412641,49,Yea
412644,49,Yea
412646,49,Yea
412647,49,Yea
412648,49,Yea
412649,49,Yea
412652,49,Yea
412653,49,Yea
412654,49,Yea
412655,49,Yea
412657,49,Yea
412660,49,Yea
412661,49,Yea
412662,49,Yea
412670,49,Yea
412673,49,Yea
412674,49,Yea
412675,49,Yea
412676,49,Yea
412677,49,Yea
412682,49,Yea
412683,49,Yea
412684,49,Yea
412685,49,Yea
412686,49,Yea
412687,49,Yea
412688,49,Yea
412689,49,Yea
412690,49,Nay
412691,49,Yea
412692,49,Yea
412693,49,Yea
412694,49,Yea
412695,49,Yea
412696,49,Yea
412697,49,Yea
412698,49,Yea
412699,49,Yea
412700,49,Yea
412701,49,Yea
412702,49,Yea
412703,49,Yea
412704,49,Yea
412705,49,Yea
412706,49,Yea
412707,49,Yea
412708,49,Yea
412709,49,Yea
412710,49,Yea
412712,49,Yea
412713,49,Yea
412714,49,Yea
412717,49,Yea
412718,49,Yea
412721,49,Yea
412722,49,Yea
412724,49,Yea
412725,49,Yea
412726,49,Yea
412728,49,Yea
412730,49,Yea
412731,49,Yea
412732,49,Yea
412735,49,Yea
412736,49,Yea
412738,49,Yea
412739,49,Yea
412740,49,Yea
412744,49,Yea
412745,49,Yea
412746,49,Yea
412747,49,Yea
412748,49,Yea
412749,49,Yea
412750,49,Yea
412751,49,Yea
412753,49,Yea
412754,49,Yea
412755,49,Yea
412756,49,Yea
412757,49,Yea
412758,49,Yea
412759,49,Yea
412760,49,Yea
412761,49,Yea
412762,49,Yea
412763,49,Yea
412764,49,Yea
412765,49,Yea
412766,49,Yea
412767,49,Yea
412768,49,Yea
412769,49,Yea
412771,49,Yea
412772,49,Yea
412773,49,Yea
412774,49,Yea
412775,49,Yea
412776,49,Yea
412777,49,Yea
412778,49,Yea
412779,49,Yea
412780,49,Yea
412781,49,Yea
412782,49,Yea
412783,49,Not Voting
412784,49,Yea
412785,49,Yea
412786,49,Yea
412787,49,Yea
412788,49,Yea
412789,49,Yea
412790,49,Yea
412791,49,Yea
412792,49,Yea
412793,49,Yea
412794,49,Yea
412795,49,Yea
412796,49,Yea
412797,49,Yea
412798,49,Yea
412799,49,Yea
412800,49,Yea
412801,49,Yea
412802,49,Yea
412803,49,Yea
412804,49,Yea
412805,49,Yea
412806,49,Yea
412807,49,Yea
412808,49,Yea
412809,49,Yea
412810,49,Yea
412811,49,Yea
412812,49,Yea
412813,49,Yea
412814,49,Yea
412815,49,Yea
412816,49,Yea
412817,49,Yea
412818,49,Yea
412819,49,Yea
412820,49,Yea
412821,49,Yea
412822,49,Yea
412823,49,Yea
412824,49,Yea
412825,49,Yea
412826,49,Yea
412827,49,Yea
412828,49,Yea
412829,49,Yea
412830,49,Yea
412831,49,Yea
412832,49,Yea
412833,49,Yea
412834,49,Yea
412835,49,Yea
412836,49,Yea
412837,49,Yea
412842,49,Yea
400004,48,Yea
400029,48,Yea
400030,48,Yea
400033,48,Yea
400046,48,Yea
400052,48,Not Voting
400057,48,Yea
400068,48,Yea
400069,48,Yea
400071,48,Yea
400074,48,Yea
400075,48,Yea
400077,48,Yea
400081,48,Yea
400090,48,Yea
400093,48,Yea
400097,48,Yea
400100,48,Yea
400101,48,Yea
400103,48,Yea
400108,48,Yea
400111,48,Yea
400114,48,Yea
400122,48,Yea
400124,48,Yea
400157,48,Yea
400158,48,Yea
400162,48,Yea
400170,48,Yea
400189,48,Yea
400199,48,Yea
400204,48,Yea
400209,48,Not Voting
400211,48,Yea
400218,48,Yea
400219,48,Yea
400220,48,Yea
400230,48,Yea
400232,48,Yea
400233,48,Yea
400237,48,Yea
400240,48,Yea
400245,48,Yea
400246,48,Yea
400247,48,Yea
400249,48,Yea
400251,48,Yea
400259,48,Yea
400263,48,Yea
400271,48,Yea
400289,48,Yea
400290,48,Yea
400291,48,Yea
400297,48,Yea
400308,48,Yea
400309,48,Yea
400316,48,Yea
400326,48,Yea
400340,48,Yea
400341,48,Yea
400347,48,Yea
400349,48,Yea
400350,48,Yea
400352,48,Yea
400355,48,Yea
400360,48,Yea
400361,48,Yea
400363,48,Yea
400364,48,Yea
400365,48,Not Voting
400366,48,Yea
400371,48,Yea
400373,48,Yea
400376,48,Yea
400379,48,Yea
400380,48,Yea
400402,48,Yea
400403,48,Yea
400404,48,Yea
400411,48,Yea
400414,48,Yea
400416,48,Yea
400417,48,Yea
400419,48,Yea
400422,48,Yea
400433,48,Yea
400440,48,Yea
400616,48,Yea
400618,48,Yea
400623,48,Yea
400630,48,Yea
400639,48,Yea
400640,48,Yea
400641,48,Yea
400643,48,Yea
400644,48,Yea
400651,48,Yea
400653,48,Yea
400654,48,Yea
400655,48,Yea
400656,48,Yea
400657,48,Yea
400659,48,Yea
400661,48,Yea
400663,48,Yea
412186,48,Yea
412189,48,Yea
412190,48,Yea
412191,48,Yea
412192,48,Yea
412193,48,Yea
412195,48,Yea
412196,48,Yea
412199,48,Yea
412209,48,Yea
412211,48,Yea
412212,48,Yea
412213,48,Yea
412217,48,Yea
412221,48,Yea
412226,48,Yea
412236,48,Yea
412239,48,Yea
412250,48,Yea
412255,48,Yea
412256,48,Yea
412257,48,Yea
412258,48,Yea
412259,48,Yea
412261,48,Yea
412272,48,Yea
412278,48,Yea
412282,48,Yea
412283,48,Yea
412286,48,Yea
412292,48,Yea
412293,48,Yea
412295,48,Yea
412302,48,Yea
412307,48,Yea
412309,48,Yea
412310,48,Yea
412315,48,Yea
412317,48,Yea
412318,48,Yea
412319,48,Yea
412327,48,Yea
412331,48,Yea
412379,48,Yea
412382,48,Yea
412385,48,Yea
412388,48,Yea
412393,48,Yea
412394,48,Yea
412395,48,Nay
412396,48,Yea
412397,48,Nay
412399,48,Yea
412400,48,Yea
412402,48,Yea
412404,48,Yea
412405,48,Yea
412410,48,Yea
412412,48,Not Voting
412416,48,Yea
412417,48,Yea
412421,48,Yea
412427,48,Yea
412432,48,Yea
412434,48,Nay
412435,48,Yea
412437,48,Yea
412438,48,Nay
412443,48,Yea
412444,48,Yea
412445,48,Yea
412460,48,Yea
412461,48,Yea
412463,48,Yea
412465,48,Yea
412470,48,Yea
412472,48,Nay
412476,48,Yea
412477,48,Not Voting
412480,48,Yea
412485,48,Yea
412486,48,Yea
412487,48,Yea
412488,48,Yea
412500,48,Yea
412501,48,Yea
412503,48,Nay
412505,48,Yea
412506,48,Not Voting
412510,48,Yea
412511,48,Yea
412512,48,Yea
412513,48,Yea
412514,48,Yea
412516,48,Yea
412517,48,Yea
412519,48,Yea
412520,48,Yea
412521,48,Yea
412522,48,Yea
412523,48,Yea
412525,48,Yea
412529,48,Yea
412531,48,Yea
412532,48,Yea
412534,48,Yea
412536,48,Yea
412537,48,Yea
412538,48,Yea
412539,48,Yea
412541,48,Yea
412543,48,Yea
412546,48,Yea
412548,48,Yea
412550,48,Yea
412552,48,Yea
412553,48,Yea
412557,48,Yea
412559,48,Yea
412560,48,Yea
412561,48,Yea
412562,48,Yea
412563,48,Yea
412564,48,Yea
412565,48,Yea
412566,48,Yea
412568,48,Yea
412569,48,Yea
412571,48,Yea
412572,48,Yea
412574,48,Yea
412576,48,Yea
412578,48,Yea
412579,48,Yea
412580,48,Yea
412581,48,Yea
412583,48,Yea
412584,48,Yea
412585,48,Yea
412595,48,Yea
412596,48,Yea
412600,48,Yea
412601,48,Yea
412606,48,Yea
412607,48,Yea
412608,48,Yea
412609,48,Yea
412610,48,Yea
412612,48,Yea
412613,48,Yea
412615,48,Yea
412616,48,Yea
412617,48,Yea
412619,48,Yea
412622,48,Yea
412623,48,Yea
412624,48,Yea
412625,48,Yea
412629,48,Yea
412630,48,Yea
412631,48,Yea
412632,48,Yea
412634,48,Yea
412637,48,Yea
412638,48,Yea
412639,48,Yea
412641,48,Yea
412644,48,Yea
412646,48,Yea
412647,48,Yea
412648,48,Yea
412649,48,Yea
412652,48,Yea
412653,48,Yea
412654,48,Yea
412655,48,Yea
412657,48,Yea
412660,48,Yea
412661,48,Nay
412662,48,Yea
412670,48,Yea
412673,48,Yea
412674,48,Yea
412675,48,Yea
412676,48,Yea
412677,48,Yea
412682,48,Yea
412683,48,Nay
412684,48,Yea
412685,48,Yea
412686,48,Yea
412687,48,Yea
412688,48,Yea
412689,48,Yea
412690,48,Nay
412691,48,Yea
412692,48,Yea
412693,48,Yea
412694,48,Yea
412695,48,Yea
412696,48,Yea
412697,48,Yea
412698,48,Yea
412699,48,Yea
412700,48,Yea
412701,48,Yea
412702,48,Yea
412703,48,Yea
412704,48,Yea
412705,48,Yea
412706,48,Yea
412707,48,Yea
412708,48,Yea
412709,48,Yea
412710,48,Yea
412712,48,Yea
412713,48,Yea
412714,48,Yea
412717,48,Yea
412718,48,Yea
412721,48,Yea
412722,48,Yea
412724,48,Yea
412725,48,Yea
412726,48,Yea
412728,48,Yea
412730,48,Yea
412731,48,Yea
412732,48,Yea
412735,48,Yea
412736,48,Yea
412738,48,Yea
412739,48,Yea
412740,48,Yea
412744,48,Yea
412745,48,Yea
412746,48,Yea
412747,48,Yea
412748,48,Yea
412749,48,Yea
412750,48,Yea
412751,48,Yea
412753,48,Yea
412754,48,Yea
412755,48,Yea
412756,48,Yea
412757,48,Yea
412758,48,Yea
412759,48,Yea
412760,48,Yea
412761,48,Yea
412762,48,Yea
412763,48,Yea
412764,48,Yea
412765,48,Yea
412766,48,Yea
412767,48,Yea
412768,48,Yea
412769,48,Yea
412771,48,Yea
412772,48,Yea
412773,48,Yea
412774,48,Yea
412775,48,Yea
412776,48,Yea
412777,48,Yea
412778,48,Yea
412779,48,Yea
412780,48,Yea
412781,48,Yea
412782,48,Nay
412783,48,Not Voting
412784,48,Yea
412785,48,Yea
412786,48,Yea
412787,48,Yea
412788,48,Yea
412789,48,Yea
412790,48,Yea
412791,48,Yea
412792,48,Not Voting
412793,48,Yea
412794,48,Yea
412795,48,Yea
412796,48,Yea
412797,48,Yea
412798,48,Yea
412799,48,Yea
412800,48,Yea
412801,48,Yea
412802,48,Yea
412803,48,Yea
412804,48,Nay
412805,48,Yea
412806,48,Yea
412807,48,Yea
412808,48,Yea
412809,48,Yea
412810,48,Yea
412811,48,Yea
412812,48,Yea
412813,48,Yea
412814,48,Yea
412815,48,Yea
412816,48,Yea
412817,48,Yea
412818,48,Yea
412819,48,Yea
412820,48,Yea
412821,48,Yea
412822,48,Yea
412823,48,Yea
412824,48,Yea
412825,48,Yea
412826,48,Nay
412827,48,Yea
412828,48,Yea
412829,48,Yea
412830,48,Yea
412831,48,Yea
412832,48,Yea
412833,48,Yea
412834,48,Yea
412835,48,Yea
412836,48,Yea
412837,48,Yea
412842,48,Yea
400004,47,Yea
400029,47,Yea
400030,47,Yea
400033,47,Yea
400046,47,Yea
400052,47,Yea
400057,47,Yea
400068,47,Yea
400069,47,Yea
400071,47,Yea
400074,47,Yea
400075,47,Yea
400077,47,Yea
400081,47,Yea
400090,47,Yea
400093,47,Yea
400097,47,Yea
400100,47,Yea
400101,47,Yea
400103,47,Yea
400108,47,Yea
400111,47,Yea
400114,47,Yea
400122,47,Yea
400124,47,Yea
400157,47,Yea
400158,47,Yea
400162,47,Yea
400170,47,Yea
400189,47,Yea
400199,47,Yea
400204,47,Yea
400209,47,Not Voting
400211,47,Yea
400218,47,Yea
400219,47,Yea
400220,47,Yea
400230,47,Yea
400232,47,Yea
400233,47,Yea
400237,47,Yea
400240,47,Yea
400245,47,Yea
400246,47,Yea
400247,47,Yea
400249,47,Yea
400251,47,Yea
400259,47,Yea
400263,47,Yea
400271,47,Yea
400289,47,Yea
400290,47,Yea
400291,47,Yea
400297,47,Yea
400308,47,Yea
400309,47,Yea
400316,47,Yea
400326,47,Yea
400340,47,Yea
400341,47,Yea
400347,47,Yea
400349,47,Yea
400350,47,Yea
400352,47,Yea
400355,47,Yea
400360,47,Yea
400361,47,Yea
400363,47,Yea
400364,47,Yea
400365,47,Not Voting
400366,47,Yea
400371,47,Yea
400373,47,Yea
400376,47,Yea
400379,47,Yea
400380,47,Yea
400402,47,Yea
400403,47,Yea
400404,47,Yea
400411,47,Yea
400414,47,Yea
400416,47,Yea
400417,47,Yea
400419,47,Yea
